date,irain,rain,itemp,temp,iwb,wetb,dewpt,vappr,rhum,msl,iwdsp,wdsp,iwddir,wddir,ww,w,sun,vis,clht,clamt
2018-06-02 20:00:00,0,0,0,16.1,0,14.1,12.5,14.5,79,1017.5,2,7,2,240,2,11,0,30000,999,3
2018-06-02 21:00:00,0,0,0,15.5,0,13.6,12,14,80,1017.8,2,6,2,250,2,11,0,30000,20,7
2018-06-02 22:00:00,0,0,0,15.4,0,13.4,11.7,13.8,79,1018,2,3,2,220,2,11,0,25000,26,7
2018-06-02 23:00:00,0,0,0,14.4,0,13,11.8,13.8,84,1018.4,2,5,2,110,2,11,0,25000,30,7
2018-06-03 00:00:00,0,0,0,12,0,11.3,10.6,12.8,91,1018.8,2,5,2,110,2,11,0,25000,26,7
2018-06-03 01:00:00,0,0,0,10.7,0,10,9.2,11.7,91,1019,2,6,2,110,2,11,0,25000,33,4
2018-06-03 02:00:00,0,0,0,8.8,0,8.6,8.3,11,97,1019,2,4,2,120,2,11,0,25000,999,3
2018-06-03 03:00:00,0,0,0,7.8,0,7.7,7.6,10.4,99,1019.1,2,5,2,110,2,11,0,25000,999,3
2018-06-03 04:00:00,0,0,0,8.2,0,8,7.8,10.6,97,1019.2,2,3,2,120,2,11,0,30000,999,3
2018-06-03 05:00:00,0,0,0,9.7,0,9.6,9.4,11.9,99,1019.1,2,3,2,120,2,11,0.6,40000,250,4
2018-06-03 06:00:00,0,0,0,12.3,0,11.5,10.8,12.9,90,1019.4,2,2,2,220,2,11,1,40000,250,4
2018-06-03 07:00:00,0,0,0,14.7,0,12.5,10.6,12.7,76,1019.6,2,3,2,280,2,11,1,40000,250,4
2018-06-03 08:00:00,0,0,0,16.3,0,13.1,10.2,12.5,68,1019.8,2,3,2,270,2,11,1,40000,999,2
2018-06-03 09:00:00,0,0,0,17.9,0,13.4,9.3,11.8,57,1019.7,2,3,2,220,2,11,0.8,40000,999,3
2018-06-03 10:00:00,0,0,0,17.7,0,14.1,11.1,13.2,65,1019.9,2,7,2,120,2,11,0.4,40000,26,5
2018-06-03 11:00:00,0,0,0,17,0,13.8,11,13.2,68,1020.1,2,8,2,130,2,11,0.4,50000,34,7
2018-06-03 12:00:00,0,0,0,17.8,0,14.5,11.8,13.9,68,1020,2,9,2,120,2,11,0.5,50000,40,6
2018-06-03 13:00:00,0,0,0,17.2,0,14,11.4,13.4,68,1020,2,10,2,120,2,11,0.5,50000,40,5
2018-06-03 14:00:00,0,0,0,18.3,0,14.5,11.3,13.5,64,1020,2,10,2,130,2,11,0.9,50000,42,5
2018-06-03 15:00:00,0,0,0,17.5,0,13.8,10.7,12.8,64,1020,2,10,2,120,2,11,0.1,50000,42,6
2018-06-03 16:00:00,0,0,0,17.4,0,13.6,10.4,12.5,63,1019.6,2,10,2,120,2,11,0.4,50000,42,6
2018-06-03 17:00:00,0,0,0,17.8,0,13.5,9.7,12,59,1019.3,2,9,2,140,2,11,1,50000,999,4
2018-06-03 18:00:00,0,0,0,17.5,0,13.4,9.7,12.1,60,1019.1,2,8,2,110,2,11,1,50000,999,1
2018-06-03 19:00:00,0,0,0,16.6,0,13,9.7,12.1,64,1019.3,2,7,2,110,2,11,1,50000,999,1
2018-06-03 20:00:00,0,0,0,15.2,0,12.1,9.1,11.6,67,1019.4,2,6,2,110,2,11,1,50000,999,1
2018-06-03 21:00:00,0,0,0,11.4,0,9.6,7.7,10.5,78,1020,2,6,2,110,2,11,0,50000,999,1
2018-06-03 22:00:00,0,0,0,10.5,0,9.6,8.7,11.2,88,1020.1,2,6,2,110,2,11,0,45000,999,1
2018-06-03 23:00:00,0,0,0,8.5,0,7.8,7,10,90,1020,2,5,2,120,2,11,0,40000,999,1
2018-06-04 00:00:00,0,0,0,8.6,0,8.3,8,10.7,96,1019.7,2,4,2,80,10,0,0,14000,999,1
2018-06-04 01:00:00,3,0,0,7.2,0,7.1,7,10,99,1019.4,2,3,2,70,10,0,0,7000,999,1
2018-06-04 02:00:00,3,0,0,6.3,0,6.3,6.3,9.5,100,1019.3,2,2,2,350,46,40,0,700,999,2
2018-06-04 03:00:00,3,0,0,6.7,0,6.6,6.5,9.7,98,1019.2,2,3,2,360,42,41,0,800,999,3
2018-06-04 04:00:00,3,0,0,6.5,0,6.5,6.5,9.7,100,1018.9,2,2,2,340,44,40,0,800,999,1
2018-06-04 05:00:00,3,0,0,7.5,0,7.5,7.5,10.4,100,1018.9,2,2,2,330,28,41,0.4,30000,999,4
2018-06-04 06:00:00,0,0,0,11.4,0,11.3,11.2,13.3,99,1018.9,2,3,2,270,2,41,0.6,35000,250,5
2018-06-04 07:00:00,0,0,0,13,0,12.5,12,14.1,94,1019,2,3,2,290,2,11,0,40000,27,7
2018-06-04 08:00:00,0,0,0,15.6,0,13.7,12.2,14.1,80,1019.2,2,4,2,350,2,11,0.3,40000,28,7
2018-06-04 09:00:00,0,0,0,18.2,0,14.3,11,13.2,63,1019.1,2,6,2,10,2,11,1,40000,35,4
2018-06-04 10:00:00,0,0,0,18.7,0,14.7,11.4,13.5,63,1019,2,9,2,20,2,11,1,40000,250,4
2018-06-04 11:00:00,0,0,0,19.6,0,16.4,14,16.1,71,1018.9,2,9,2,20,2,11,0.7,40000,999,3
2018-06-04 12:00:00,0,0,0,19,0,16.5,14.7,16.8,76,1018.7,2,10,2,20,2,11,0.2,17000,250,6
2018-06-04 13:00:00,0,0,0,19.6,0,16.7,14.6,16.7,73,1018.4,2,10,2,40,2,11,0.6,12000,140,5
2018-06-04 14:00:00,0,0,0,20.2,0,17,14.7,16.8,71,1018.4,2,10,2,50,2,11,1,14000,150,5
2018-06-04 15:00:00,0,0,0,20.1,0,17.1,15,17.1,73,1018.2,2,10,2,60,2,11,1,14000,999,2
2018-06-04 16:00:00,0,0,0,19.1,0,16.6,14.9,16.9,76,1018.3,2,10,2,70,2,11,1,14000,999,2
2018-06-04 17:00:00,0,0,0,19.1,0,16.1,14,15.9,72,1018.1,2,7,2,70,2,11,1,15000,999,2
2018-06-04 18:00:00,0,0,0,18.1,0,15.8,14.2,16.1,78,1018.2,2,8,2,50,2,11,1,12000,999,1
2018-06-04 19:00:00,0,0,0,16.8,0,14.9,13.5,15.4,81,1018.3,2,8,2,40,2,11,0.8,15000,999,3
2018-06-04 20:00:00,0,0,0,15.6,0,14.4,13.5,15.4,87,1018.4,2,9,2,40,2,11,0.4,12000,999,1
2018-06-04 21:00:00,0,0,0,14.2,0,13.5,13,14.9,92,1018.7,2,9,2,40,10,0,0,9000,999,1
2018-06-04 22:00:00,0,0,0,14.1,0,13.4,12.9,14.8,92,1018.7,2,7,2,30,10,0,0,9000,999,1
2018-06-04 23:00:00,0,0,0,13.4,0,12.9,12.5,14.5,94,1018.7,2,8,2,30,10,0,0,9000,999,1
2018-06-05 00:00:00,3,0,0,13.3,0,13,12.7,14.7,96,1018.9,2,7,2,40,10,0,0,9000,999,2
2018-06-05 01:00:00,3,0,0,12.5,0,12.1,11.7,13.8,95,1018.8,2,6,2,40,10,0,0,10000,999,3
2018-06-05 02:00:00,3,0,0,11.8,0,11.5,11.3,13.3,96,1018.9,2,6,2,40,10,0,0,10000,999,2
2018-06-05 03:00:00,3,0,0,12.2,0,12.1,12,14,99,1018.8,2,7,2,30,10,0,0,7000,18,7
2018-06-05 04:00:00,3,0,0,13.2,0,13,12.8,14.8,98,1018.8,2,8,2,50,10,22,0,5000,20,7
2018-06-05 05:00:00,3,0,0,13.1,0,12.6,12.2,14.2,94,1019.2,2,7,2,80,10,22,0,4500,19,7
2018-06-05 06:00:00,3,0,0,13,0,12.4,11.9,13.9,93,1019.6,2,8,2,100,10,22,0,4500,17,7
2018-06-05 07:00:00,0,0,0,13.5,0,12.6,11.8,13.9,90,1019.9,2,7,2,100,10,22,0,7000,14,7
2018-06-05 08:00:00,0,0,0,13.9,0,12.6,11.5,13.5,85,1020,2,7,2,70,10,22,0,7000,10,7
2018-06-05 09:00:00,0,0,0,13.9,0,12.2,10.7,12.8,81,1020.1,2,11,2,70,10,22,0,12000,10,7
2018-06-05 10:00:00,0,0,0,13.8,0,12.2,10.7,12.9,82,1020.1,2,10,2,80,2,11,0,16000,11,7
2018-06-05 11:00:00,0,0,0,14.3,0,12.5,10.9,13,80,1020.2,2,9,2,50,2,11,0,16000,11,7
2018-06-05 12:00:00,0,0,0,14.9,0,12.6,10.6,12.7,75,1019.9,2,8,2,70,2,11,0,16000,11,7
2018-06-05 13:00:00,0,0,0,14.9,0,12.7,10.7,12.9,76,1019.8,2,8,2,80,2,11,0.1,18000,11,7
2018-06-05 14:00:00,0,0,0,15.4,0,13,11,13,75,1019.4,2,7,2,80,2,11,0.3,20000,14,7
2018-06-05 15:00:00,0,0,0,15.6,0,13.3,11.4,13.4,76,1019.1,2,8,2,80,2,11,1,20000,200,6
2018-06-05 16:00:00,0,0,0,15.4,0,13.1,11.2,13.2,76,1019.1,2,8,2,80,2,11,0.4,20000,200,6
2018-06-05 17:00:00,0,0,0,14.3,0,12.6,11.1,13.2,81,1018.9,2,7,2,70,2,11,0.1,20000,11,7
2018-06-05 18:00:00,0,0,0,13.7,0,12.3,11.1,13.2,84,1018.7,2,6,2,60,2,11,0.8,20000,200,5
2018-06-05 19:00:00,0,0,0,13.9,0,12.4,11,13.2,83,1018.4,2,5,2,50,2,11,1,30000,999,3
2018-06-05 20:00:00,0,0,0,13.2,0,11.6,10.1,12.4,82,1018.6,2,6,2,50,2,11,0.9,30000,999,3
2018-06-05 21:00:00,0,0,0,10.3,0,9.6,8.9,11.4,91,1018.8,2,5,2,50,2,11,0,30000,999,3
2018-06-05 22:00:00,0,0,0,9.2,0,8.6,8,10.7,92,1018.7,2,3,2,10,2,11,0,25000,999,1
2018-06-05 23:00:00,3,0,0,8,0,8,7.9,10.7,100,1018.7,2,3,2,40,2,11,0,20000,999,1
2018-06-06 00:00:00,3,0,0,8.5,0,8.4,8.2,10.9,99,1018.5,2,4,2,10,10,0,0,8000,999,1
2018-06-06 01:00:00,3,0,0,5.9,0,5.8,5.7,9.1,98,1018.5,2,2,2,30,10,0,0,9000,999,1
2018-06-06 02:00:00,3,0,0,7.2,0,7.1,7,10,99,1018.1,2,1,2,300,11,0,0,9000,999,1
2018-06-06 03:00:00,3,0,0,6.7,0,6.7,6.7,9.8,100,1017.8,2,2,2,300,11,0,0,5000,999,1
2018-06-06 04:00:00,3,0,0,5.9,0,5.9,5.9,9.3,100,1017.7,2,2,2,350,11,0,0,5000,999,2
2018-06-06 05:00:00,3,0,0,8.9,0,8.9,8.9,11.4,100,1017.6,2,3,2,340,10,0,0.7,7000,999,1
2018-06-06 06:00:00,0,0,0,12.2,0,12,11.9,13.9,98,1017.6,2,5,2,30,10,0,1,15000,999,1
2018-06-06 07:00:00,0,0,0,14,0,12.2,10.5,12.8,80,1017.9,2,8,2,60,2,11,1,25000,999,1
2018-06-06 08:00:00,0,0,0,15.1,0,12.6,10.4,12.6,73,1017.8,2,9,2,60,2,11,1,30000,999,1
2018-06-06 09:00:00,0,0,0,15.9,0,13.2,10.9,13,72,1018,2,8,2,80,2,11,1,30000,999,1
2018-06-06 10:00:00,0,0,0,16.8,0,13.4,10.5,12.6,66,1017.8,2,7,2,50,2,11,1,30000,999,1
2018-06-06 11:00:00,0,0,0,18.3,0,12.7,7.3,10.2,49,1017.7,2,8,2,60,2,11,1,30000,999,1
2018-06-06 12:00:00,0,0,0,18.3,0,13.8,9.8,12.2,58,1017.7,2,9,2,70,2,11,1,30000,999,1
2018-06-06 13:00:00,0,0,0,18.1,0,14.2,11,13.1,63,1017.5,2,9,2,70,2,11,1,30000,999,1
2018-06-06 14:00:00,0,0,0,18.2,0,13.7,9.8,12.1,58,1017.5,2,9,2,80,2,11,1,30000,999,1
2018-06-06 15:00:00,0,0,0,18,0,13.2,8.7,11.3,55,1017.1,2,8,2,70,2,11,1,40000,999,1
2018-06-06 16:00:00,0,0,0,17.9,0,12.7,7.6,10.5,51,1017,2,8,2,80,2,11,1,40000,999,1
2018-06-06 17:00:00,0,0,0,17.4,0,11.9,6.3,9.5,48,1017,2,7,2,70,2,11,1,45000,999,1
2018-06-06 18:00:00,0,0,0,17.1,0,12.2,7.5,10.3,53,1017,2,6,2,80,2,11,1,45000,999,1
2018-06-06 19:00:00,0,0,0,16.4,0,12.1,7.9,10.7,57,1017,2,6,2,70,2,11,1,45000,999,2
2018-06-06 20:00:00,0,0,0,14.2,0,11.1,7.9,10.7,66,1017.2,2,5,2,120,2,11,0.9,40000,999,2
2018-06-06 21:00:00,0,0,0,11.4,0,9.7,7.9,10.7,79,1017.7,2,5,2,90,2,11,0,40000,999,1
2018-06-06 22:00:00,0,0,0,9.5,0,8.5,7.4,10.3,87,1017.7,2,3,2,100,2,11,0,40000,999,1
2018-06-06 23:00:00,0,0,0,8.1,0,7.9,7.7,10.5,97,1017.8,2,2,2,90,2,11,0,40000,999,1
2018-06-07 00:00:00,0,0,0,7.1,0,6.9,6.7,9.8,97,1017.6,2,3,2,340,2,11,0,30000,999,1
2018-06-07 01:00:00,0,0,0,6.4,0,6.2,6,9.3,97,1017.5,2,3,2,360,2,11,0,30000,999,1
2018-06-07 02:00:00,0,0,0,7.2,0,7.2,7.1,10.2,100,1017.5,2,4,2,360,2,11,0,30000,999,2
2018-06-07 03:00:00,0,0,0,9,0,9,8.9,11.5,100,1017.3,2,5,2,10,2,11,0,30000,190,5
2018-06-07 04:00:00,0,0,0,10.2,0,10.1,9.9,12.3,99,1017.6,2,6,2,40,2,11,0,30000,140,5
2018-06-07 05:00:00,0,0,0,11.1,0,10.7,10.4,12.5,95,1017.6,2,6,2,40,2,11,0,30000,140,6
2018-06-07 06:00:00,0,0,0,12.9,0,12.3,11.7,13.8,93,1017.9,2,6,2,40,2,11,0,30000,140,6
2018-06-07 07:00:00,0,0,0,14.7,0,13.2,11.9,14,84,1018,2,7,2,50,2,11,0,20000,140,6
2018-06-07 08:00:00,0,0,0,16.7,0,14.1,11.9,14,74,1018.4,2,6,2,80,2,11,0.3,25000,160,5
2018-06-07 09:00:00,0,0,0,17.6,0,14.1,11.2,13.3,66,1018.5,2,6,2,70,2,11,0.3,30000,999,3
2018-06-07 10:00:00,0,0,0,19.5,0,14.9,11.1,13.3,59,1018.6,2,7,2,80,2,11,1,30000,999,3
2018-06-07 11:00:00,0,0,0,19.9,0,15.2,11.5,13.5,58,1018.5,2,8,2,80,2,11,1,30000,999,3
2018-06-07 12:00:00,0,0,0,19.8,0,15.4,11.9,14,61,1018.6,2,9,2,50,2,11,1,30000,999,2
2018-06-07 13:00:00,0,0,0,20.3,0,15.5,11.7,13.8,58,1018.5,2,9,2,70,2,11,1,30000,999,1
2018-06-07 14:00:00,0,0,0,20.3,0,15.8,12.4,14.3,60,1018.2,2,9,2,60,2,11,1,30000,999,3
2018-06-07 15:00:00,0,0,0,20.9,0,15.3,10.7,12.9,52,1018,2,9,2,60,2,11,1,35000,999,4
2018-06-07 16:00:00,0,0,0,20,0,14.6,10,12.3,53,1018,2,8,2,70,2,11,1,40000,170,5
2018-06-07 17:00:00,0,0,0,20,0,14.8,10.4,12.7,54,1018,2,7,2,50,2,11,1,40000,180,6
2018-06-07 18:00:00,0,0,0,19.2,0,14.8,11.3,13.3,60,1018,2,7,2,60,2,11,1,40000,250,7
2018-06-07 19:00:00,0,0,0,18.2,0,14.1,10.7,12.8,61,1018.1,2,7,2,100,2,11,0.3,40000,250,7
2018-06-07 20:00:00,0,0,0,16.4,0,13.1,10.1,12.4,67,1018.1,2,5,2,80,2,11,0,40000,250,7
2018-06-07 21:00:00,0,0,0,14.2,0,12,9.9,12.3,76,1018.3,2,5,2,10,2,11,0,40000,250,7
2018-06-07 22:00:00,0,0,0,12.5,0,11,9.5,11.9,82,1018.6,2,4,2,40,2,11,0,40000,250,7
2018-06-07 23:00:00,0,0,0,11,0,10.2,9.5,11.8,90,1018.6,2,3,2,10,2,11,0,40000,250,7
2018-06-08 00:00:00,0,0,0,10.9,0,10.3,9.8,12,92,1018.6,2,4,2,350,2,11,0,40000,220,4
2018-06-08 01:00:00,0,0,0,10.2,0,9.5,8.7,11.3,91,1018.3,2,4,2,340,2,11,0,40000,220,4
2018-06-08 02:00:00,0,0,0,10,0,8.9,7.8,10.5,86,1018,2,2,2,340,2,11,0,40000,220,4
2018-06-08 03:00:00,0,0,0,9.2,0,8.9,8.5,11.2,96,1018.1,2,2,2,300,2,11,0,40000,220,4
2018-06-08 04:00:00,0,0,0,9,0,8.5,7.9,10.7,93,1018.1,2,2,2,290,2,11,0,20000,220,4
2018-06-08 05:00:00,0,0,0,10.2,0,10,9.7,12.1,97,1018.1,2,3,2,300,2,11,0.1,20000,220,6
2018-06-08 06:00:00,0,0,0,14.1,0,13.1,12.3,14.3,89,1018,2,4,2,350,2,11,1,20000,220,6
2018-06-08 07:00:00,0,0,0,16,0,14.5,13.3,15.3,84,1018,2,6,2,20,2,11,1,20000,220,6
2018-06-08 08:00:00,0,0,0,17.1,0,14.8,13.1,15,77,1018.2,2,6,2,50,2,11,1,25000,220,6
2018-06-08 09:00:00,0,0,0,17.8,0,15.2,13.3,15.2,75,1018.4,2,6,2,70,2,11,1,25000,220,6
2018-06-08 10:00:00,0,0,0,18.9,0,16,13.9,15.9,73,1018.4,2,6,2,60,2,11,0.9,25000,220,6
2018-06-08 11:00:00,0,0,0,20.4,0,16.1,12.8,14.9,62,1018,2,7,2,40,2,11,1,25000,220,6
2018-06-08 12:00:00,0,0,0,20.3,0,16.3,13.4,15.3,64,1017.9,2,8,2,40,2,11,0.3,25000,220,7
2018-06-08 13:00:00,0,0,0,20.1,0,16.4,13.7,15.7,67,1017.7,2,9,2,60,2,11,0.7,25000,190,7
2018-06-08 14:00:00,0,0,0,19.3,0,15.8,13.1,15.1,68,1017.6,2,9,2,60,2,11,1,20000,200,7
2018-06-08 15:00:00,0,0,0,20.5,0,16.1,12.7,14.8,61,1017.3,2,8,2,80,2,11,1,20000,230,6
2018-06-08 16:00:00,0,0,0,20.3,0,15.5,11.8,13.8,58,1016.9,2,9,2,100,2,11,1,20000,220,5
2018-06-08 17:00:00,0,0,0,19.6,0,15.7,12.8,14.7,65,1017,2,8,2,100,2,11,1,20000,220,5
2018-06-08 18:00:00,0,0,0,18.6,0,15.2,12.6,14.5,68,1017.1,2,8,2,90,2,11,1,22000,999,3
2018-06-08 19:00:00,0,0,0,17.5,0,14.7,12.4,14.5,72,1017.2,2,7,2,80,2,11,0.8,22000,999,3
2018-06-08 20:00:00,0,0,0,15,0,13,11.2,13.4,78,1017.3,2,6,2,100,2,11,0.2,25000,999,3
2018-06-08 21:00:00,0,0,0,13.3,0,12.3,11.5,13.5,88,1017.5,2,6,2,110,2,11,0,20000,200,4
2018-06-08 22:00:00,0,0,0,13,0,12.1,11.2,13.4,89,1017.7,2,5,2,120,2,11,0,20000,180,6
2018-06-08 23:00:00,0,0,0,12.1,0,11.3,10.6,12.7,90,1017.7,2,5,2,120,2,11,0,20000,180,5
2018-06-09 00:00:00,0,0,0,12.1,0,11.2,10.3,12.6,89,1017.4,2,4,2,110,2,11,0,20000,180,5
2018-06-09 01:00:00,0,0,0,11.2,0,10.6,10,12.3,92,1017.2,2,4,2,110,2,11,0,20000,180,5
2018-06-09 02:00:00,0,0,0,10.6,0,10.2,9.9,12.1,95,1017.2,2,4,2,90,2,11,0,18000,180,5
2018-06-09 03:00:00,0,0,0,10.4,0,10.2,10,12.3,97,1016.8,2,3,2,80,2,11,0,18000,180,6
2018-06-09 04:00:00,0,0,0,10,0,9.7,9.3,11.8,96,1016.8,2,4,2,110,2,11,0,20000,180,6
2018-06-09 05:00:00,0,0,0,10.2,0,10.1,9.9,12.3,99,1016.7,2,3,2,100,2,11,0.7,20000,180,5
2018-06-09 06:00:00,0,0,0,14.4,0,12.6,11.1,13.1,80,1016.6,2,3,2,340,2,11,1,20000,999,3
2018-06-09 07:00:00,0,0,0,16,0,13.8,12,14,77,1016.5,2,4,2,40,2,11,1,20000,999,2
2018-06-09 08:00:00,0,0,0,17.4,0,14.6,12.3,14.4,72,1016.4,2,4,2,70,2,11,1,20000,999,2
2018-06-09 09:00:00,0,0,0,19,0,14.7,11.2,13.3,60,1016.5,2,5,2,130,2,11,1,17000,999,1
2018-06-09 10:00:00,0,0,0,19.8,0,15,11.1,13.2,57,1016.4,2,7,2,100,5,0,1,15000,999,1
2018-06-09 11:00:00,0,0,0,20.5,0,15.1,10.6,12.8,53,1016.4,2,9,2,110,5,0,1,12000,999,2
2018-06-09 12:00:00,0,0,0,20.5,0,15.2,10.9,13,54,1016.2,2,9,2,130,5,0,1,11000,999,2
2018-06-09 13:00:00,0,0,0,20.9,0,15.6,11.4,13.5,55,1016,2,9,2,100,2,11,1,15000,999,2
2018-06-09 14:00:00,0,0,0,20.9,0,15.4,10.9,13.1,53,1015.9,2,10,2,90,2,11,1,15000,999,1
2018-06-09 15:00:00,0,0,0,20.7,0,15.1,10.5,12.7,52,1015.5,2,10,2,100,2,11,1,22000,999,1
2018-06-09 16:00:00,0,0,0,20,0,15.1,11.1,13.2,57,1015.2,2,10,2,90,2,11,1,25000,999,1
2018-06-09 17:00:00,0,0,0,19.3,0,14.7,11,13,58,1015.1,2,9,2,100,2,11,1,25000,999,1
2018-06-09 18:00:00,0,0,0,18.8,0,14.6,11.2,13.3,61,1015,2,10,2,100,2,11,1,20000,999,1
2018-06-09 19:00:00,0,0,0,17.9,0,14.1,10.9,13,64,1015.2,2,8,2,100,2,11,1,20000,999,1
2018-06-09 20:00:00,0,0,0,15.7,0,13.6,11.8,13.9,78,1015.6,2,6,2,100,2,11,0.8,20000,999,1
2018-06-09 21:00:00,0,0,0,13.3,0,11.8,10.5,12.6,83,1016,2,6,2,80,2,11,0,18000,999,2
2018-06-09 22:00:00,0,0,0,11,0,10.5,10.1,12.3,94,1016.3,2,4,2,80,10,0,0,12000,999,2
2018-06-09 23:00:00,0,0,0,10.5,0,10.2,9.8,12.2,96,1016.2,2,4,2,90,10,0,0,9000,999,2
2018-06-10 00:00:00,0,0,0,10.6,0,10.5,10.3,12.6,99,1016.1,2,4,2,40,10,0,0,9000,999,1
2018-06-10 01:00:00,0,0,0,9.6,0,9.5,9.3,11.8,99,1016,2,4,2,50,10,0,0,8000,999,1
2018-06-10 02:00:00,0,0,0,10.7,0,10.6,10.5,12.7,99,1015.8,2,3,2,40,10,0,0,7000,999,1
2018-06-10 03:00:00,0,0,0,8.6,0,8.6,8.5,11.2,100,1015.8,2,3,2,10,10,0,0,5000,999,1
2018-06-10 04:00:00,0,0,0,12.2,0,12.2,12.2,14.2,100,1015.6,2,3,2,20,10,0,0,3000,999,1
2018-06-10 05:00:00,0,0,0,11.7,0,11.6,11.5,13.6,99,1015.7,2,5,2,50,10,0,0,2000,250,6
2018-06-10 06:00:00,0,0,0,13.1,0,13.1,13,15.1,100,1015.6,2,4,2,360,10,11,0.5,5000,250,6
2018-06-10 07:00:00,0,0,0,14.5,0,13.7,13,15,91,1015.8,2,8,2,40,10,22,0.4,12000,8,6
2018-06-10 08:00:00,0,0,0,15.9,0,13.8,12.1,14.1,78,1016.2,2,7,2,50,2,11,0.4,17000,250,6
2018-06-10 09:00:00,0,0,0,17.2,0,14.3,11.9,14,71,1016.3,2,7,2,40,2,11,0.7,20000,200,6
2018-06-10 10:00:00,0,0,0,18.7,0,15.1,12.3,14.3,66,1016.1,2,7,2,50,2,11,1,20000,200,6
2018-06-10 11:00:00,0,0,0,18.8,0,15.1,12.1,14.2,65,1016.3,2,8,2,50,2,11,0.8,25000,999,3
2018-06-10 12:00:00,0,0,0,19.1,0,15.5,12.8,14.7,67,1016.2,2,8,2,80,2,11,0.7,25000,35,5
2018-06-10 13:00:00,0,0,0,19.3,0,15.5,12.5,14.6,65,1016,2,9,2,60,2,11,0.7,20000,35,6
2018-06-10 14:00:00,0,0,0,19.3,0,15.6,12.7,14.8,66,1015.8,2,8,2,80,2,11,1,20000,999,3
2018-06-10 15:00:00,0,0,0,19.8,0,15.6,12.4,14.4,62,1015.5,2,7,2,50,2,11,1,22000,200,5
2018-06-10 16:00:00,0,0,0,19.7,0,15.8,12.8,14.8,65,1015.6,2,8,2,70,2,11,1,22000,999,3
2018-06-10 17:00:00,0,0,0,18.6,0,14.9,12,14,65,1015.4,2,7,2,70,2,11,0.8,22000,999,3
2018-06-10 18:00:00,0,0,0,17.9,0,14.4,11.5,13.6,66,1015.5,2,8,2,70,2,11,1,20000,220,4
2018-06-10 19:00:00,0,0,0,16.7,0,14.3,12.4,14.4,76,1015.8,2,8,2,50,2,11,0.6,25000,250,5
2018-06-10 20:00:00,0,0,0,15.1,0,13.3,11.7,13.8,81,1016.2,2,8,2,60,2,11,0.1,25000,250,6
2018-06-10 21:00:00,0,0,0,13.2,0,11.8,10.6,12.7,84,1016.8,2,7,2,50,2,11,0,25000,250,6
2018-06-10 22:00:00,0,0,0,12,0,10.7,9.4,11.8,84,1017.1,2,8,2,50,2,11,0,20000,250,6
2018-06-10 23:00:00,0,0,0,12.4,0,10.8,9.2,11.7,81,1017.2,2,6,2,40,2,11,0,20000,250,6
2018-06-11 00:00:00,0,0,0,13.6,0,11.4,9.4,11.7,75,1017.4,2,7,2,50,2,11,0,20000,30,6
2018-06-11 01:00:00,0,0,0,13.4,0,11.4,9.6,11.9,77,1017.4,2,7,2,40,2,11,0,20000,60,6
2018-06-11 02:00:00,0,0,0,13.4,0,11.4,9.6,11.9,77,1017.2,2,8,2,20,2,11,0,20000,30,6
2018-06-11 03:00:00,0,0,0,13.3,0,11.6,10,12.3,81,1017.1,2,7,2,20,2,11,0,20000,30,6
2018-06-11 04:00:00,0,0,0,13.4,0,11.9,10.5,12.7,83,1017.1,2,5,2,350,2,11,0,20000,30,6
2018-06-11 05:00:00,0,0,0,13.4,0,11.5,9.8,12,78,1017.4,2,5,2,30,2,11,0,20000,30,6
2018-06-11 06:00:00,0,0,0,12.8,0,11.5,10.3,12.5,85,1017.6,2,5,2,360,2,11,0,20000,30,6
2018-06-11 07:00:00,0,0,0,13.4,0,11.4,9.6,11.9,77,1017.7,2,6,2,340,2,11,0,30000,40,7
2018-06-11 08:00:00,0,0,0,14.7,0,12.1,9.7,12,72,1018,2,6,2,330,2,11,0.3,35000,70,4
2018-06-11 09:00:00,0,0,0,16.7,0,12.5,8.6,11.1,59,1017.8,2,6,2,340,2,11,0.5,40000,40,5
2018-06-11 10:00:00,0,0,0,16.9,0,12.7,8.9,11.3,59,1017.9,2,8,2,360,2,11,0.3,40000,38,7
2018-06-11 11:00:00,0,0,0,17.3,0,12.9,8.8,11.4,58,1018.1,2,8,2,340,2,11,0.1,40000,40,7
2018-06-11 12:00:00,0,0,0,16.7,0,12.8,9.3,11.7,61,1018,2,7,2,20,2,11,0,40000,40,7
2018-06-11 13:00:00,0,0,0,16.9,0,12.9,9.2,11.7,61,1018.1,2,8,2,30,2,11,0,40000,45,7
2018-06-11 14:00:00,0,0,0,16.8,0,13.2,10,12.3,64,1018,2,8,2,10,2,11,0,40000,45,7
2018-06-11 15:00:00,0,0,0,17.6,0,13.7,10.3,12.6,62,1017.8,2,7,2,30,2,11,0.1,40000,45,6
2018-06-11 16:00:00,0,0,0,16.6,0,13.2,10.1,12.4,66,1017.8,2,8,2,10,2,11,0,40000,45,6
2018-06-11 17:00:00,0,0,0,17.2,0,13.3,9.8,12.1,62,1017.7,2,9,2,340,2,11,0.4,40000,50,6
2018-06-11 18:00:00,0,0,0,16,0,12.6,9.4,11.9,65,1017.9,2,13,2,330,2,11,0,40000,45,7
2018-06-11 19:00:00,0,0,0,15.5,0,12.5,9.8,12.1,69,1018.1,2,12,2,330,2,11,0,40000,45,7
